OOP,GDPpc,Rural,Water,Sanitation,Primary,HCexpend,GenderEquality,Free,VoiceandAccountability,PoliticalStabilityNoViolence,GovernmentEffectiveness,ControlofCorruption,RegulatoryQuality,RuleofLaw
38.13275,1261.9561,78.463,69.1,14.4,58.3205,6.8742891,11.7,0,-.45960191,-.07513086,-.59550124,-.09096798,-.41699916,-.51244104
39.374443,1308.3398,77.661,71,15,62.06524,7.367145,11.7,0,-.3731235,.1463044,-.74309617,-.32922626,-.31462592,-.4170219
37.236218,1316.2111,76.837,72.8,15.6,67.66018,7.651762,15.3,0,-.34076297,.2868714,-.728019,-.35135883,-.24673131,-.3989841
38.060092,1352.2205,76.007,74.6,16.2,73.22735,8.5772861,15.3,0,-.32039985,.09650961,-.4660587,-.32813469,-.17458217,-.33979794
37.426803,1352.1669,75.172,76.4,16.8,77.68096,7.2774616,15.3,0,-.31541443,.01499036,-.58295661,-.38107729,-.08894911,-.19529967
32.913548,1417.7012,74.335,78.2,17.4,78.35542,7.3596354,15.3,0,-.27747273,-.14742272,-.56076503,-.38862231,-.13907056,-.18345875
38.402971,1435.3594,73.495,80,18,82.23843,6.3673223,15.3,0,-.30700698,-.58167398,-.54338431,-.39411303,-.1581047,-.36876458
36.36124,1527.8557,72.654,81.7,18.6,84.96495,6.1671865,15.7,0,-.33779007,-.58672392,-.63081837,-.52277243,-.11938249,-.43418723
53.910732,699.58879,91.092,72.7,45.1,70.51486,7.1612819,18.4,0,-1.2394481,-2.3056707,-1.4708581,-1.0470902,-1.2207396,-1.5371482
42.748888,709.34126,90.861,73,45.3,75.58636,9.7188153,18.4,0,-1.3145202,-2.5138276,-1.3139111,-.96991354,-1.1971066,-1.5977842
47.839932,691.81182,90.625,73.3,45.6,80.19911,10.079374,30.5,0,-.63814968,-1.5146449,-1.2600762,-.89968699,-1.3584107,-1.1845766
47.378085,704.38964,90.383,73.5,45.9,101.78356,11.625538,30.5,0,-.74757224,-1.3966498,-1.0844954,-1.0656739,-1.2081906,-.974693
37.680083,712.77733,90.136,73.8,46.1,113.60248,10.026767,30.5,0,-.73735595,-1.3170681,-1.235137,-1.1164116,-1.2396731,-1.089281
37.459568,723.06326,89.882,74.1,46.4,120.87257,7.8594636,30.5,0,-.70543253,-1.6312923,-1.0943317,-1.0158005,-1.2275097,-1.0463704
37.538004,722.79755,89.624,74.4,46.7,129.32396,6.9641873,31.4,0,-.70960754,-1.2675714,-1.0294101,-1.0675523,-1.1479776,-1.1643437
26.260532,725.29408,89.359,74.7,46.9,135.12311,8.8391663,32.1,0,-.94341642,-1.5960978,-1.1004065,-1.1056303,-1.1045552,-1.1903489
25.60274,731.32986,89.088,75,47.2,139.1582,8.9566313,30.5,0,-.94484526,-1.7848533,-1.0856076,-1.1349527,-.99989891,-1.1329581
28.272556,736.84329,88.811,75.3,47.5,137.41504,8.1338486,30.5,0,-.90852731,-1.6853979,-1.3414816,-1.4617074,-.95819265,-1.0942852
58.848732,1616.8457,81.063,48.9,21.4,131.00146,7.3162073,9.8,1,-.96061754,-.69805795,-.88290119,-.93728226,-.46023703,-1.2244951
56.839451,1754.8638,80.945,51.4,23.1,132.72934,7.0729335,9.8,1,-.88744467,-.42742145,-.87540984,-1.0177616,-.502931,-1.2492633
60.521367,1956.5783,80.826,53.9,24.7,133.51807,6.9450286,9.8,1,-1.0129517,-.42125055,-.96528828,-1.1790078,-.4864552,-1.1864483
60.050191,2135.564,80.707,56.4,26.4,133.51405,5.364216,9.8,1,-.92531693,-.38078007,-.95982015,-1.2254542,-.58636683,-1.1909761
53.688916,2320.7478,80.587,58.8,28.1,134.53281,4.4674911,19.5,1,-.92505014,-.40537375,-.85624087,-1.0899659,-.46767387,-1.0802765
61.751217,2441.722,80.467,61.3,29.8,131.16666,5.4599499,16.3,1,-.96855682,-.33578759,-.95121521,-1.1993731,-.44482827,-1.1147823
61.179026,2408.6424,80.334,63.8,31.6,130.48457,6.260039,21.1,1,-.91120249,-.5873428,-.9102456,-1.1589941,-.47360176,-1.0856302
61.646481,2513.0579,80.19,66.3,33.3,129.88815,5.8200018,21.1,1,-.92601007,-.54178232,-.9242124,-1.2323846,-.46189463,-1.0895603
62.109836,2646.3356,80.033,68.8,35,126.44562,5.5597163,20.3,1,-.91079301,-.32725489,-.85022223,-1.2182862,-.57058972,-1.0223166
61.724563,2790.4309,79.863,71.3,36.8,124.17541,5.4249772,20.3,1,-.9608469,-.13948885,-.83111894,-1.0443795,-.34973001,-.96513349
68.918174,2513.9518,52.662,64.9,42.9,97.93229,4.9253548,8.9,1,-1.1150973,-.47007963,-.65344352,-.86248064,-.83103055,-1.0929384
71.340075,2540.3925,52.06,65.9,43.2,102.21166,4.6328668,8.9,1,-.98623902,-.39775625,-.69789058,-1.0729614,-.67993855,-1.1953578
72.907022,2532.4361,51.459,66.9,43.4,100.29745,4.8761609,8.9,1,-1.0165792,-.17622276,-.88054907,-1.1607176,-.86135757,-1.1806983
73.264445,2547.4792,50.857,68,43.7,99.25476,4.7743649,8.9,1,-1.0252529,-.2635175,-.92944431,-1.0266473,-.83400095,-1.1307935
73.125142,2563.5134,50.259,69,43.9,101.22671,4.7089006,13.9,1,-1.0618223,-.33743376,-.82628208,-.95124805,-.83224267,-1.1674703
75.302566,2570.5041,49.663,70,44.2,101.54029,4.9822289,13.9,1,-1.0847113,-.55077857,-.78522378,-.94371128,-.80780619,-1.0943966
69.559811,2553.8346,49.072,71,44.4,103.74219,5.1020382,13.9,1,-1.0619175,-.48204845,-.81857389,-.92234564,-.7398507,-1.1152773
66.066216,2570.7653,48.484,72.1,44.7,106.03843,5.2564151,13.9,1,-1.0797361,-.72685653,-.87505472,-.98466653,-.72577822,-1.0523129
61.604335,2609.8975,47.901,73.1,44.9,105.73299,5.3578196,13.9,1,-1.045989,-.66132289,-.87392342,-1.0741826,-.78985041,-1.0571952
62.649065,2661.3082,47.323,74.1,45.2,110.61503,5.1309988,13.9,1,-1.0299832,-.57656544,-.90278548,-1.2664357,-.93336779,-1.0335912
14.531529,38564.094,20.033,99.8,99.8,,9.7813756,20.6,0,1.5263469,1.0299633,2.0131104,2.0401452,1.5333726,1.7031147
14.622557,39377.974,19.955,99.8,99.8,98.11667,9.8078758,21.1,0,1.675228,.84530401,1.9584719,1.8541127,1.6355491,1.7049323
14.617734,40225.01,19.878,99.8,99.8,97.05247,9.8294647,21.1,0,1.4956326,.79062855,1.9086955,1.8624579,1.5551369,1.6607928
14.967097,40951.994,19.787,99.8,99.8,98.62296,9.9620736,20.8,0,1.442821,.99402666,1.9232925,1.9563453,1.5488956,1.7900256
14.762491,41371.245,19.604,99.8,99.8,98.77261,10.026322,21.3,0,1.4030415,.96583074,1.7545376,1.982661,1.5963348,1.7889525
14.609868,41406.995,19.422,99.8,99.8,97.88246,10.253666,22.1,0,1.4340448,1.0058832,1.7745335,1.9898331,1.6426103,1.7989243
14.236733,39825.696,19.242,99.8,99.8,98.94189,11.399222,22.1,0,1.4285033,1.0967021,1.7523438,2.083324,1.6972244,1.8058612
14.195037,40713.449,19.063,99.8,99.8,98.65349,11.373758,22.1,0,1.3756983,.90379053,1.7882253,2.096808,1.6895374,1.8098323
14.371306,41332.53,18.885,99.8,99.8,98.30092,10.923797,24.8,0,1.4056062,1.0611192,1.777976,1.9993255,1.6847855,1.7429636
14.993781,41541.115,18.707,99.8,99.8,,10.928519,24.7,0,1.4437344,1.0896758,1.7536707,1.9244585,1.6912727,1.753013
47.510472,681.75197,62.116,63.8,18.2,69.62714,4.3685155,,1,-1.3015628,-1.5904708,-1.5664405,-1.2250602,-1.1420898,-1.5734419
50.503405,710.75262,62.034,64.3,18.5,59.82873,4.1419217,,1,-1.3043565,-1.4093539,-1.5619943,-1.3254287,-1.1948584,-1.6329198
46.168744,705.02037,61.934,64.8,18.9,66.54827,4.3564254,10.5,0,-.94647914,-1.4236917,-1.5958878,-1.2073233,-1.3292043,-1.4814287
46.975409,745.20771,61.817,65.2,19.2,66.24515,4.0407341,10.5,0,-1.0128899,-1.8394254,-1.4106292,-.99707514,-1.191378,-1.489961
42.52077,791.0653,61.682,65.7,19.6,76.72437,4.315182,10.5,0,-1.0784161,-1.8296536,-1.4448444,-.97239703,-1.2154098,-1.5265276
39.811118,806.49585,61.53,66.2,19.9,88.77334,4.3095701,10.5,0,-1.013497,-1.8300974,-1.3984059,-.97780162,-1.2167426,-1.4393793
48.43131,861.62625,61.36,66.7,20.3,90.78863,3.5768304,9.6,0,-1.0063691,-1.8827085,-1.4225786,-.90743977,-1.2534359,-1.3206812
45.11872,901.12495,61.172,67.2,20.7,93.71235,3.8715876,9.6,0,-1.1234596,-2.0119109,-1.3902736,-.83611631,-1.1516927,-1.2939292
43.985864,912.75403,60.966,67.7,21.1,94.40875,3.8804784,12.5,0,-1.1076944,-1.7849243,-1.2779517,-.84363443,-1.178646,-1.2720956
45.568255,931.49069,60.742,68.2,21.5,95.20193,3.7597854,12.5,0,-1.2638575,-1.8719646,-1.4619169,-.89354086,-1.0887209,-1.4455367
51.136558,1236.6639,78.265,46.2,10.3,72.10096,5.7798439,5.8,1,-1.0994706,-1.413475,-1.0604163,-1.2634054,-.90534717,-1.3085034
62.253116,1592.0544,78.232,46.7,10.4,75.51342,5.1003529,6.5,1,-1.1950222,-1.4954375,-1.1208389,-1.2816173,-.83154279,-1.3396462
56.884226,1802.826,78.199,47.2,10.6,72.06493,4.7302546,6.5,1,-1.259668,-1.3932315,-1.3490318,-1.4305106,-1.1730793,-1.4528674
65.567418,1754.523,78.166,47.7,10.8,71.47151,4.0281889,6.5,1,-1.4290128,-1.8096577,-1.4424512,-1.2675258,-1.0806974,-1.5087991
74.196903,1754.7329,78.132,48.2,11,70.4406,4.1962941,5.2,1,-1.4648944,-1.8599906,-1.5925589,-1.3006011,-1.1243113,-1.5060202
75.845238,1753.1746,78.099,48.7,11.2,78.62009,3.571747,5.2,1,-1.4618801,-1.9704273,-1.5395726,-1.4467138,-1.1592278,-1.5964873
75.924988,1772.3757,78.066,49.2,11.4,83.15603,4.4912238,5.2,1,-1.4195606,-1.6892,-1.4231169,-1.3555365,-1.0416083,-1.4932021
72.72779,1952.5306,78.017,49.7,11.5,83.39881,4.0183328,5.2,1,-1.370584,-1.5122881,-1.4454476,-1.3353703,-1.0552522,-1.4802264
68.049593,1896.0329,77.952,50.2,11.7,90.64292,2.8372629,12.8,1,-1.3641325,-1.3150711,-1.3488863,-1.2630531,-1.0100591,-1.4496737
66.42969,2003.3962,77.871,50.7,11.9,95.38691,2.8069543,14.9,1,-1.3460116,-1.0567247,-1.492795,-1.2508465,-1.07956,-1.4535652
39.798038,15508.039,13.078,96,93.6,97.92838,7.0773426,12.5,0,.97928745,.74544364,1.2358111,1.2946651,1.4694573,1.2433755
39.842795,16269.357,12.813,96.4,94.2,102.67937,6.7104975,12.5,0,1.1664101,.67797613,1.2001853,1.3713772,1.4278982,1.3088348
40.364682,16995.661,12.557,96.7,94.8,103.43876,6.5742829,15,0,1.2441454,.85127145,1.2164701,1.4533768,1.4250553,1.2736149
39.749616,17565.006,12.311,97,95.4,104.60137,6.2347087,15,0,1.0604182,.58277673,1.1042696,1.4184337,1.45767,1.210927
37.653098,18289.369,12.074,97.4,96,106.09191,6.373142,15,0,1.0811725,.40069675,1.2563972,1.3264849,1.4812838,1.2183396
36.516883,18709.38,11.845,97.7,96.6,106.75446,6.8312512,15,0,.99681568,.41410705,1.1699327,1.3247052,1.5356302,1.2689987
33.032093,18340.528,11.625,97.9,97.2,105.39697,7.4547795,14.2,0,1.0088415,.59271342,1.2306654,1.3502798,1.4800743,1.2657795
33.000877,19217.624,11.414,98.2,97.8,102.23462,7.0682372,14.2,0,1.0915978,.67482603,1.261179,1.4859127,1.4562135,1.3221519
33.029606,20154.423,11.21,98.5,98.3,101.50583,7.0967311,14.2,0,1.0755788,.45913991,1.2561986,1.5230314,1.4758221,1.3580544
32.148801,21048.928,11.014,98.8,98.9,101.21813,7.1819826,14.2,0,1.0630212,.34258088,1.2523071,1.5620476,1.5404224,1.3667897
55.871982,4597.6059,60.224,83.9,50.8,111.81247,4.8475658,20.2,1,-1.5407451,-.56874031,-.03823604,-.40779427,-.33689383,-.46688113
53.638926,5031.3048,58.856,85.1,52.9,,4.7475412,20.2,1,-1.4550349,-.36090913,.00010997,-.55601615,-.27516028,-.43405664
52.205799,5567.5068,57.478,86.3,54.9,,4.6826123,20.3,1,-1.4957665,-.47668093,-.0921181,-.63632601,-.13196906,-.48733103
49.30806,6238.343,56.132,87.4,57,118.76611,4.5504778,20.3,1,-1.6816237,-.54331613,.08238608,-.50960344,-.18081911,-.54734635
44.052819,7084.7433,54.801,88.5,59,123.46359,4.3542217,20.6,1,-1.6615837,-.49329671,.19065894,-.59414124,-.15001045,-.44726369
40.42309,7727.6378,53.461,89.5,60.9,127.68345,4.6285979,21.3,1,-1.644104,-.48080167,.15176368,-.54210675,-.13125588,-.33542389
37.459775,8397.8045,52.12,90.5,62.9,129.4568,5.1457217,21.3,1,-1.6571604,-.428204,.11349116,-.54334497,-.20168623,-.3218534
35.291053,9230.4352,50.774,91.5,64.8,128.8551,4.9762772,21.3,1,-1.631617,-.65717775,.1021214,-.59584677,-.21872118,-.3288298
34.770838,10040.63,49.427,91.7,65.1,127.94968,5.145996,21.3,1,-1.5832602,-.60638601,.09545129,-.55541754,-.20984156,-.39126945
34.340908,10756.458,48.111,91.9,65.3,127.85205,5.4145587,21.3,1,-1.5859299,-.55241966,.00635699,-.47932047,-.25833485,-.4890424
8.1509702,8682.9445,27.016,90.2,76.1,,5.9226929,12,0,-.45912904,-2.3901098,-.13695167,-.17041352,-.07835969,-.76007771
14.506786,9005.0203,26.716,90.3,76.6,118.43762,5.3707763,12,0,-.30903766,-2.1923099,-.13767643,-.09840602,-.01720845,-.70075691
17.006227,9285.5269,26.419,90.5,77.1,119.63302,5.8158369,12.1,0,-.30030686,-2.0356734,-.16276491,-.11723039,.06189813,-.66684157
18.479003,9758.8775,26.124,90.6,77.5,119.73304,6.1117044,8.4,0,-.18045631,-1.8551277,-.12102249,-.10271497,.13039367,-.52100927
19.861138,10278.268,25.831,90.7,78,119.73757,6.2533664,8.4,0,-.18027857,-1.7880129,-.05061052,-.18915933,.24158591,-.47219017
21.393403,10488.514,25.54,90.8,78.4,119.59366,6.6199358,8.4,0,-.17739414,-1.8420185,-.03130408,-.22220276,.26159605,-.43575627
18.668134,10510.544,25.251,90.9,78.9,119.84348,7.0124069,8.4,0,-.15991452,-1.8311154,-.22894017,-.30545112,.15194751,-.42732218
17.764882,10776.89,24.964,91,79.3,114.91374,6.7575371,12.7,0,-.15386321,-1.5323073,-.04284644,-.40862599,.25823852,-.3454352
15.861306,11332.342,24.679,91.1,79.8,111.1831,6.5202518,12.1,0,-.09021524,-1.2654761,.06394275,-.30011529,.36797366,-.28600523
14.759473,11636.552,24.397,91.2,80.2,106.86348,6.8345171,12.1,0,-.0999001,-1.3974876,.01087739,-.43424121,.38696304,-.39211816
58.114564,563.18872,63.474,44.5,24.9,,5.0849087,,0,-1.6140038,-2.0832319,-1.6137575,-1.4068356,-1.503081,-1.7316535
59.721675,583.78748,63,44.7,25.7,,5.3578339,12,0,-1.7250587,-2.3880897,-1.4478649,-1.4311219,-1.5937064,-1.704281
56.480178,601.93456,62.522,44.9,26.4,,5.2977707,12,0,-1.5523444,-2.1705692,-1.5891708,-1.4285423,-1.6195676,-1.5710193
54.506342,616.14086,62.039,45.1,27.2,,5.5474602,8.4,1,-1.2814656,-2.2730877,-1.6527096,-1.4849023,-1.315701,-1.6112936
50.277163,636.41528,61.552,45.3,27.9,93.1077,5.8839346,8.4,1,-1.2585969,-2.2133775,-1.7688848,-1.3077351,-1.2626814,-1.5936432
39.169094,657.30255,61.059,45.6,28.6,102.18363,7.3331071,8.4,1,-1.4471401,-2.0280986,-1.6727747,-1.1668812,-1.2968035,-1.5550443
37.531185,657.43527,60.563,45.8,29.3,102.10938,9.1496335,8.4,1,-1.4474423,-1.9873279,-1.7051833,-1.3634681,-1.5291693,-1.6297209
33.441284,684.85714,60.063,46,30,102.68235,7.0236486,8.4,1,-1.4446722,-2.2271516,-1.734941,-1.4180768,-1.5823007,-1.6121452
34.458717,712.00942,59.558,46.2,30.7,105.17725,6.0705875,,1,-1.5156417,-2.2369108,-1.6733869,-1.3963909,-1.519833,-1.6061503
32.482729,741.89211,59.05,46.5,31.4,110.89887,5.5863738,8.9,1,-1.508767,-2.1367536,-1.6586546,-1.3039786,-1.5102369,-1.6529404
49.794222,4702.4211,39.924,70.6,13.1,99.75116,2.6105075,8.5,1,-.78064775,-1.1961793,-1.3138947,-.93612677,-1.1012883,-1.1860765
45.820949,4745.3481,39.467,71.2,13.2,111.21367,2.5552959,8.5,1,-.94994867,-1.1414831,-1.1161517,-.83536041,-.97216362,-1.1510075
40.262823,4977.718,39.012,71.7,13.4,110.25129,2.4217183,8.5,1,-1.0791082,-1.157197,-1.2801623,-1.0162847,-1.2958034,-1.4608777
36.569932,5137.6249,38.559,72.2,13.6,110.32398,2.3727083,8.5,1,-1.2250179,-.9422484,-1.2898742,-1.0493398,-1.1998485,-1.2400734
38.495339,4905.4004,38.107,72.8,13.7,107.61471,2.5377036,7.3,1,-1.2499908,-.76149309,-1.3350008,-1.0941626,-1.1882972,-1.2123665
39.770336,5021.6129,37.659,73.3,13.9,105.22894,2.0851418,7.3,1,-1.1645679,-.70956224,-1.2240844,-1.1289767,-1.2604295,-1.1710706
48.079698,5236.3695,37.214,73.8,14.1,109.03785,2.2655858,7.3,1,-1.0994035,-.27744696,-1.2350144,-1.1754364,-1.2816085,-1.1885555
37.241613,5533.1929,36.772,74.3,14.3,111.16904,2.2928484,7.3,1,-1.0575951,-.3304975,-1.2339884,-1.1149697,-1.267203,-1.1833569
31.250523,5568.5528,36.334,74.8,14.4,111.64981,2.4973765,7.3,1,-1.1045879,-.36169422,-1.1966785,-1.0782952,-1.2594231,-1.1615812
25.065397,5631.3013,35.9,75.3,14.6,109.41581,3.1642324,7.4,1,-1.1519637,-.49233782,-1.201733,-1.1917686,-1.3783001,-1.1165144
22.153979,9972.3846,36.923,95.4,92,,8.0923243,35.1,0,.97157919,.5781011,.25578371,.69717741,.59632564,.62395853
24.894428,10213.048,35.615,95.6,92.2,114.20421,7.79839,35.1,0,.99189866,.64604181,.24410142,.30417395,.5314126,.52881837
24.834354,10629.505,34.331,95.7,92.5,111.40529,7.739738,35.1,0,.81397605,.70575452,.14825432,.38616723,.57850772,.51283312
26.877438,11372.25,33.068,95.8,92.7,112.75882,7.8231858,38.6,0,.87451726,.74962527,.10503585,.32211426,.36301905,.41627327
28.742517,12080.148,31.828,96,92.9,111.13629,8.3698593,36.8,0,.90274483,.61240834,.20063971,.39580268,.40393689,.32829425
27.102705,12219.888,30.613,96.1,93.1,111.28391,9.0051537,36.8,0,.94008917,.37244368,.26706678,.43667519,.4511748,.41401532
24.659165,11915.143,29.427,96.2,93.3,111.15118,9.6865888,36.8,0,.99900973,.57189012,.32870334,.70579022,.45634592,.53420776
23.990882,12322.653,28.266,96.3,93.5,109.45879,9.6525935,38.6,0,1.0385227,.685166,.31415296,.64782125,.504273,.48828182
23.032542,12693.601,27.134,96.4,93.7,107.10451,10.19377,38.6,0,1.0398352,.50566399,.34318849,.58462292,.4497602,.42323557
23.08709,13157.492,26.06,96.6,93.9,105.3277,10.129303,38.6,0,1.0629624,.62646967,.4875474,.58291847,.56540591,.47201049
53.21697,2822.0362,54.487,78.1,18.7,76.95225,5.137942,8.5,1,-1.2549354,-1.844874,-1.0229517,-.97776365,-.81929535,-1.4553204
55.250319,2833.3632,53.825,78.3,19,,5.5805658,8.5,1,-1.3028631,-2.1565719,-1.2668116,-1.2162731,-.95721722,-1.4195299
59.611717,2827.7692,53.164,78.6,19.3,,5.660975,8.5,1,-1.379283,-2.3027205,-1.3393807,-1.2396151,-.90722799,-1.5042713
61.48475,2827.0075,52.5,78.8,19.7,74.41135,6.0255118,8.5,1,-1.3658904,-1.8930285,-1.1746311,-1.1821162,-.85345966,-1.4598839
62.505619,2830.9614,51.734,79,20,75.24804,6.5531108,8.9,1,-1.2832273,-1.8894259,-1.2096636,-1.0718137,-.84190851,-1.4850887
60.148799,2853.5088,50.966,79.2,20.4,79.88928,6.4503652,8.9,1,-1.2443674,-1.8241675,-1.2143894,-1.0876957,-.88763726,-1.4485021
57.429608,2892.2307,50.2,79.5,20.8,79.57397,6.7575253,8.9,1,-1.1111903,-1.2847657,-1.081444,-1.081908,-.94997633,-1.2628683
56.477061,2892.2401,49.443,79.7,21.1,,6.8656292,8.9,1,-1.0966357,-1.5658675,-1.2602875,-1.1378797,-.91243774,-1.2363501
58.102733,2706.3967,48.695,79.9,21.5,89.9602,6.7760133,11,1,-1.1281302,-1.4045842,-1.1205447,-1.0362313,-.85802138,-1.2898006
55.831903,2927.3725,47.959,80.2,21.9,94.21821,7.0639336,10.4,0,-.81133074,-1.2564657,-1.107703,-.86783481,-.76887727,-1.1156555
16.683389,17920.096,43.96,98.5,98.2,97.16162,6.4423323,,0,.58351982,.52056777,.37843448,.16337182,.48088798,-.04596322
18.167872,18655.942,43.783,98.5,98.2,,6.6471266,21.7,0,.64241159,.64231318,.47309372,.19968277,.54087853,.05212585
13.405694,19419.621,43.594,98.5,98.2,99.49304,6.9856138,21.7,0,.42983934,.42803031,.47928917,.14060295,.48858082,.09170353
13.360832,20358.053,43.392,98.5,98.2,97.95339,7.0341807,21.7,0,.44275606,.54440534,.56460667,.0856358,.38155633,-.04921381
12.445382,21425.812,43.178,98.5,98.2,96.05007,7.5369265,20.9,0,.48370984,.58900905,.46959525,.07617773,.4553313,.0405377
14.51445,21873.065,42.952,98.5,98.2,93.09603,7.800384,20.9,0,.42560571,.55371511,.56978196,-.04384895,.49481663,.0779506
14.4937,20282.87,42.713,98.5,98.2,91.72296,7.7983963,23.5,0,.44254875,.58530259,.61289215,-.10028834,.54792035,.14031522
14.581292,19988.815,42.463,98.5,98.2,92.37661,7.8067939,23.5,0,.42789176,.57983351,.62921607,-.02875935,.55439359,.17415194
13.759254,20571.249,42.2,98.5,98.2,94.38034,6.8095437,23.8,0,.48045707,.60090178,.56159973,.00913038,.52199799,.18317057
13.888346,20182.83,41.926,98.6,98.2,96.82135,6.8231365,23.8,0,.50096703,.57616925,.69539571,-.04170828,.43521222,.21255043
10.546513,12000.55,24.053,91.6,88.2,97.79383,6.3147779,36,1,-1.868119,.27235571,-.23837675,.2836628,-1.4878447,-1.1228633
10.907346,12662.195,23.959,91.8,88.7,98.11583,6.1376391,36,1,-1.8283523,.3433398,-.44231474,.25338331,-1.6083102,-1.0217241
8.0414406,14057.241,23.866,92.1,89.2,98.89781,8.0805831,36,1,-1.8639442,.40420884,-.54465181,.30620074,-1.4328867,-.9936946
7.6904065,15740.784,23.773,92.4,89.7,100.07895,7.6711963,36,1,-1.8719171,.43968061,-.46456507,.21263233,-1.4735363,-.74651897
5.1487808,16883.044,23.68,92.6,90.1,101.31553,10.419685,36,1,-1.8431447,.42482996,-.31982881,.28198555,-1.5929543,-.68613148
4.632028,17586.367,23.587,92.9,90.6,101.77769,10.793343,43.2,1,-1.7470106,.49699047,-.35991839,.27985442,-1.5034469,-.76073748
4.2248322,17853.113,23.495,93.2,91.1,103.00923,11.743841,43.2,1,-1.664135,.34421265,-.3869074,.35414198,-1.6315752,-.65292722
4.8110647,18290.925,23.403,93.5,91.6,102.49105,10.563637,43.2,1,-1.551192,.33092982,-.39201066,.41028345,-1.6917206,-.65708953
4.9628462,18796.193,23.311,93.8,92.1,100.85563,10.596934,45.2,1,-1.5256947,.28547579,-.40401667,.35074475,-1.6540627,-.61092508
5.8486968,,23.219,94,92.6,99.32296,8.5906993,45.2,1,-1.4312838,.31690794,-.41935247,.29915264,-1.6040384,-.63810831
46.489408,29524.564,31.59,100,100,97.74523,6.4180063,16.1,0,.95002127,.34862775,1.1756426,.89303172,1.2487439,.90386647
47.037378,29949.271,31.732,100,100,100.85795,6.3690867,16.1,0,.98686016,.46505415,1.182062,.89223284,1.2697604,.90331304
46.625986,30589.211,31.875,100,100,102.38691,6.2781015,14.3,0,1.0507035,.51775831,1.3149495,1.0916867,1.2828614,1.073055
47.782899,31689.829,32.018,100,100,102.47384,6.0525342,14.3,0,1.0683801,.53658885,1.4260318,1.0755996,1.3329028,1.0805625
49.695855,32462.497,32.161,100,100,103.35171,6.8921729,14.3,0,1.089251,.64355206,1.5202007,1.2412639,1.3852336,1.1894611
48.319078,31644.743,32.305,100,100,105.36476,7.4022013,12.5,0,1.0779166,.37925756,1.4305818,.93286794,1.3739506,1.190793
49.369263,30918.532,32.449,100,100,101.62433,7.359406,12.5,0,1.0220048,.44483852,1.5288684,1.0047796,1.4324839,1.1959749
49.379131,30260.205,32.594,100,100,101.20054,7.4124448,10.7,0,1.0532476,.59838861,1.5644798,.88715225,1.2373296,1.0531341
49.484849,29087.367,32.739,100,100,100.17535,7.3152908,10.7,0,1.0044376,.61818814,1.3777748,1.2419353,1.1232637,1.0687231
9.9613549,22810.444,26.26,99.8,100,98.32259,7.1318169,17,0,.96638584,.84679186,.89115614,.44438252,1.1844385,.83644092
10.352285,23931.696,26.329,99.8,100,98.23067,6.9034686,17,0,.95442772,.62582475,.9051019,.3810862,1.0830265,.74394584
10.695994,25438.226,26.398,99.8,100,99.51965,6.9339433,17,0,.87900382,.90605485,.96620202,.46359169,1.1170753,.8214699
11.294354,27113.974,26.467,99.8,100,101.197,6.693703,15.5,0,.92753458,1.0115337,1.0761919,.30481303,1.1097877,.83632779
13.182405,28446.694,26.537,99.8,100,105.16199,6.522339,15.5,0,.96206969,.98165137,.90442389,.23421714,1.0318077,.86083102
15.733609,28976.537,26.606,99.8,100,108.15173,6.8188958,15.5,0,1.0005223,1.014207,1.013613,.27002221,1.1601135,.88802344
14.433718,27416.907,26.676,99.8,100,108.35092,7.9513723,15.5,0,1.0200679,.8784554,.89050978,.32822663,1.3250108,.93559456
14.860452,27964.553,26.745,99.8,100,105.75281,7.4149463,22,0,1.0003473,.96005046,.91322076,.25911209,1.3046817,.92545897
14.740462,28454.825,26.815,99.8,100,102.21958,7.4659724,22,0,1.0088819,1.0962566,.93181926,.2966511,1.2086298,1.0225884
